Protein_A_idx	Protein_B_idx	Interaction	Uniprot_A	Uniprot_B
2574	2269	0.7959999999999999	P36068	P47046
2574	2207	0.7959999999999999	P36068	Q06252
2574	4792	0.7959999999999999	P36068	Q03673
2574	4704	0.7959999999999999	P36068	P36110
2574	2506	0.22	P36068	Q12233
2574	4901	0.7959999999999999	P36068	P47032
4674	237	0.498	P19659	P08153
4674	2605	0.297	P19659	Q03761
4674	1486	0.56	P19659	P12383
4674	1143	0.63	P19659	Q12343
4674	2692	0.63	P19659	P38304
4674	2708	0.293	P19659	P35189
4674	466	0.28	P19659	P18480
4674	164	0.536	P19659	P04386
4674	2673	0.28	P19659	P20436
4674	4090	0.28	P19659	P16370
4674	796	0.324	P19659	P31384
4674	4559	0.7	P19659	P32259
4674	4045	0.297	P19659	P38811
4674	3193	0.205	P19659	P32333
4674	2886	0.358	P19659	P33748
4674	268	0.609	P19659	P32570
4674	2126	0.111	P19659	P35209
4674	911	0.415	P19659	P22082
4674	3873	0.111	P19659	P35208
4674	4032	0.884	P19659	P03069
4674	2706	0.7390000000000001	P19659	P34162
4674	1483	0.28	P19659	P32776
4674	3319	0.66	P19659	P38782
4674	69	0.28	P19659	P40422
4674	1175	0.28	P19659	Q12406
4674	457	0.28	P19659	P29055
4674	1900	0.279	P19659	P52918
4674	128	0.28	P19659	Q05123
4674	1648	0.28	P19659	P32774
4674	2910	0.28	P19659	P38915
4674	3695	0.623	P19659	P25046
4674	3684	0.659	P19659	P40356
4674	4245	0.28	P19659	P27705
4674	3100	0.6559999999999999	P19659	Q08278
4674	2957	0.28	P19659	P11747
4674	2558	0.7	P19659	Q12124
4674	1448	0.28	P19659	P18888
4674	3170	0.6559999999999999	P19659	Q12321
4674	1598	0.193	P19659	Q06142
4674	1985	0.445	P19659	P39073
4674	2488	0.124	P19659	P38622
4674	2670	0.28	P19659	P20435
4674	3633	0.084	P19659	P33122
4674	4387	0.662	P19659	P19263
4674	1372	0.28	P19659	P38956
4674	1057	0.32299999999999995	P19659	P38351
4674	4980	0.581	P19659	P32585
4674	841	0.29600000000000004	P19659	P53038
4674	4714	0.56	P19659	P36100
4674	4592	0.198	P19659	Q6WNK7
4674	3683	0.28	P19659	P50105
4674	4815	0.343	P19659	P25367
4674	921	0.305	P19659	P41896
4674	669	0.66	P19659	P47822
4674	3653	0.662	P19659	Q06213
4674	3270	0.28	P19659	Q04673
4674	4784	0.28	P19659	P37366
4674	4644	0.66	P19659	P38633
4674	2519	0.536	P19659	P16649
4674	1959	0.28	P19659	Q05021
4674	3642	0.66	P19659	P33308
4674	4161	0.56	P19659	P36145
4674	4081	0.56	P19659	P33200
4674	4332	0.655	P19659	P53114
4674	2770	0.536	P19659	Q08119
237	2992	0.337	P08153	P02309
237	2092	0.816	P08153	P24870
237	3453	0.161	P08153	Q07807
237	4793	0.606	P08153	Q02821
237	3812	0.552	P08153	Q00684
237	796	0.067	P08153	P31384
237	4045	0.253	P08153	P38811
237	268	0.29600000000000004	P08153	P32570
237	4126	0.512	P08153	P17157
237	2947	0.22	P08153	Q12060
237	3187	0.222	P08153	P04051
237	4652	0.29600000000000004	P08153	Q04636
237	3626	0.615	P08153	Q02336
237	911	0.639	P08153	P22082
237	2069	0.458	P08153	P07834
237	4596	0.192	P08153	P53253
237	3559	0.285	P08153	Q12262
237	1175	0.617	P08153	Q12406
237	457	0.353	P08153	P29055
237	2238	0.325	P08153	P39518
237	1594	0.29600000000000004	P08153	P32558
237	1900	0.6459999999999999	P08153	P52918
237	3072	0.272	P08153	P35177
237	2823	0.279	P08153	P53201
237	3251	0.284	P08153	P40014
237	4980	0.29600000000000004	P08153	P32585
237	1376	0.279	P08153	P50104
237	892	0.093	P08153	P04387
237	3893	0.307	P08153	P06242
237	1797	0.329	P08153	P25453
237	2247	0.233	P08153	P80428
237	1008	0.4	P08153	P07269
237	622	0.498	P08153	P25693
237	4628	0.498	P08153	P20052
2605	1486	0.22	Q03761	P12383
2605	564	0.293	Q03761	P21538
2605	1143	0.61	Q03761	Q12343
2605	3508	0.121	Q03761	P00358
2605	2708	0.825	Q03761	P35189
2605	738	0.105	Q03761	P32505
2605	3676	0.787	Q03761	P50102
2605	4868	0.297	Q03761	Q08649
2605	193	0.266	Q03761	P40468
2605	164	0.585	Q03761	P04386
2605	2612	0.7709999999999999	Q03761	Q12514
2605	4559	0.297	Q03761	P32259
2605	2455	0.206	Q03761	P34237
2605	4045	0.8320000000000001	Q03761	P38811
2605	2677	0.28800000000000003	Q03761	P53278
2605	3193	0.205	Q03761	P32333
2605	4194	0.7709999999999999	Q03761	P53115
2605	463	0.353	Q03761	P35817
2605	2947	0.821	Q03761	Q12060
2605	3187	0.191	Q03761	P04051
2605	1105	0.996	Q03761	P38129
2605	3942	0.293	Q03761	P40018
2605	4228	0.8440000000000001	Q03761	P32494
2605	3626	0.992	Q03761	Q02336
2605	929	0.29600000000000004	Q03761	P26798
2605	4105	0.314	Q03761	P11938
2605	3396	0.996	Q03761	Q04226
2605	1428	0.925	Q03761	P50875
2605	558	0.198	Q03761	P52488
2605	4795	0.194	Q03761	P50623
2605	4032	0.445	Q03761	P03069
2605	2806	0.121	Q03761	P00330
2605	838	0.29	Q03761	P32447
2605	457	0.29600000000000004	Q03761	P29055
2605	3504	0.996	Q03761	P53040
2605	719	0.293	Q03761	P17106
2605	168	0.293	Q03761	P32862
2605	2066	0.293	Q03761	P25655
2605	2910	0.787	Q03761	P38915
2605	2528	0.198	Q03761	P36053
2605	2957	0.979	Q03761	P11747
2605	1582	0.206	Q03761	Q08231
2605	1748	0.358	Q03761	P36070
2605	3072	0.823	Q03761	P35177
2605	2709	0.198	Q03761	Q07915
2605	3162	0.93	Q03761	P06844
2605	3422	0.314	Q03761	P32657
2605	3417	0.293	Q03761	P05085
2605	4592	0.319	Q03761	Q6WNK7
2605	5139	0.787	Q03761	P09959
2605	3683	0.996	Q03761	P50105
2605	1010	0.293	Q03761	P07266
2605	4487	0.8859999999999999	Q03761	Q03067
2605	2358	0.8370000000000001	Q03761	P53165
2605	1230	0.997	Q03761	P46677
2605	1959	0.996	Q03761	Q05021
2605	3642	0.278	Q03761	P33308
2605	2976	0.946	Q03761	Q03750
2605	311	0.8079999999999999	Q03761	Q12297
2605	2652	0.198	Q03761	P38273
2605	992	0.274	Q03761	Q06011
1486	4126	0.198	P12383	P17157
1486	4228	0.56	P12383	P32494
1486	5100	0.536	P12383	P32527
1486	2912	0.222	P12383	P09547
1486	438	0.113	P12383	Q12510
1486	3314	0.536	P12383	P38788
1486	3197	0.358	P12383	P32337
1486	4996	0.195	P12383	Q02486
1486	4081	0.585	P12383	P33200
1486	209	0.5820000000000001	P12383	P00729
1486	4913	0.29600000000000004	P12383	P48231
1486	4628	0.198	P12383	P20052
1486	2644	0.581	P12383	P38699
1805	1205	0.114	Q08831	P09232
1805	2745	0.116	Q08831	P34761
1805	1015	0.525	Q08831	P07260
1805	561	0.114	Q08831	Q04195
1805	3453	0.112	Q08831	Q07807
1805	2111	0.112	Q08831	Q12221
1805	796	0.184	Q08831	P31384
1805	4916	0.114	Q08831	P39016
1805	2713	0.114	Q08831	P47149
1805	3334	0.293	Q08831	P38074
1805	4126	0.075	Q08831	P17157
1805	4119	0.114	Q08831	P47988
1805	2606	0.114	Q08831	P34233
1805	2410	0.114	Q08831	P04147
1805	3097	0.114	Q08831	P18963
1805	1977	0.114	Q08831	P53886
1805	543	0.114	Q08831	P53738
1805	4097	0.114	Q08831	Q06440
1805	352	0.16699999999999998	Q08831	P36126
1805	1629	0.114	Q08831	P43610
1805	375	0.114	Q08831	P39969
1805	1900	0.22	Q08831	P52918
1805	3776	0.114	Q08831	P38333
1805	4695	0.114	Q08831	Q12383
1805	2672	0.114	Q08831	P20437
1805	4321	0.242	Q08831	P25646
1805	3643	0.114	Q08831	P36159
1805	3498	0.114	Q08831	P53046
1805	4379	0.114	Q08831	P40970
1805	3041	0.114	Q08831	P06776
1805	1997	0.114	Q08831	P43574
1805	3682	0.242	Q08831	P38797
1805	4957	0.114	Q08831	Q03897
1805	2896	0.445	Q08831	P36041
1805	3923	0.358	Q08831	P41812
1805	892	0.179	Q08831	P04387
1805	3209	0.114	Q08831	Q12211
1805	4475	0.114	Q08831	P40572
1805	4816	0.114	Q08831	P25364
1805	3869	0.22	Q08831	P35203
1805	2381	0.114	Q08831	P08640
1805	5055	0.114	Q08831	P39702
1805	4	0.114	Q08831	P35734
1805	28	0.114	Q08831	Q06063
1805	2585	0.114	Q08831	P01119
1805	3950	0.114	Q08831	Q12275
1805	4723	0.114	Q08831	P40187
1805	227	0.114	Q08831	Q03162
1805	2177	0.114	Q08831	P04173
1805	2915	0.114	Q08831	Q12379
1805	39	0.196	Q08831	P38758
1805	4287	0.114	Q08831	P41809
1805	705	0.114	Q08831	P50077
1805	3939	0.114	Q08831	P32794
1805	3292	0.114	Q08831	P33312
1805	3245	0.114	Q08831	P53249
1205	1102	0.121	P09232	P10591
1205	1078	0.198	P09232	P39940
1205	1535	0.17800000000000002	P09232	P25808
1205	472	0.18	P09232	P14906
1205	3334	0.199	P09232	P38074
1205	3442	0.382	P09232	Q12018
1205	1586	0.12	P09232	P53969
1205	481	0.266	P09232	P47017
1205	1019	0.084	P09232	P38316
1205	4893	0.382	P09232	P52286
1205	2988	0.289	P09232	P50942
1205	4104	0.18	P09232	P18961
1205	2850	0.445	P09232	P25580
1205	3047	0.662	P09232	P13188
1205	4781	0.7190000000000001	P09232	P38352
564	1102	0.199	P21538	P10591
564	2675	0.34600000000000003	P21538	P06786
564	1306	0.225	P21538	P02829
564	1673	0.28600000000000003	P21538	P05750
564	4793	0.258	P21538	Q02821
564	4012	0.29600000000000004	P21538	P04912
564	4045	0.395	P21538	P38811
564	3193	0.7909999999999999	P21538	P32333
564	2079	0.079	P21538	P32349
564	4864	0.662	P21538	P07703
564	1993	0.314	P21538	P39079
564	4973	0.175	P21538	P32589
564	2348	0.402	P21538	P22336
564	4086	0.608	P21538	P04786
564	1644	0.393	P21538	Q07844
564	4607	0.662	P21538	P25627
564	4623	0.7020000000000001	P21538	Q06639
564	2439	0.266	P21538	P54784
564	5097	0.287	P21538	O13329
564	2162	0.324	P21538	P10964
564	881	0.324	P21538	P46669
564	3447	0.602	P21538	P32832
564	4044	0.8059999999999999	P21538	P48743
564	306	0.608	P21538	P07244
564	1230	0.62	P21538	P46677
564	3681	0.331	P21538	Q06525
564	1416	0.289	P21538	Q03407
564	2583	0.294	P21538	P33331
1102	2745	0.593	P10591	P34761
1102	4886	0.179	P10591	P41800
1102	1457	0.1	P10591	P0C0W9
1102	4019	0.14300000000000002	P10591	P36160
1102	634	0.08900000000000001	P10591	P19454
1102	1015	0.084	P10591	P07260
1102	1078	0.197	P10591	P39940
1102	2203	0.616	P10591	P33299
1102	3222	0.207	P10591	P49686
1102	5067	0.14300000000000002	P10591	P36112
1102	2235	0.156	P10591	Q03940
1102	3860	0.34600000000000003	P10591	P53691
1102	3375	0.056	P10591	P07702
1102	1395	0.234	P10591	Q12159
1102	79	0.139	P10591	Q12522
1102	4098	0.102	P10591	P15303
1102	1575	0.104	P10591	P53741
1102	1492	0.29600000000000004	P10591	P14284
1102	1306	0.858	P10591	P02829
1102	886	0.612	P10591	P08518
1102	4253	0.188	P10591	P17967
1102	1673	0.156	P10591	P05750
1102	1750	0.3	P10591	P40693
1102	4283	0.272	P10591	P41805
1102	1273	0.123	P10591	P26784
1102	855	0.097	P10591	P14359
1102	1181	0.056	P10591	P06103
1102	1678	0.056	P10591	P05756
1102	1068	0.105	P10591	P10664
1102	4910	0.358	P10591	P38360
1102	1649	0.162	P10591	P43588
1102	4594	0.551	P10591	P00560
1102	2763	0.159	P10591	P05317
1102	2598	0.287	P10591	P32523
1102	1179	0.115	P10591	P06101
1102	1710	0.222	P10591	P24869
1102	1971	0.277	P10591	P32565
1102	3812	0.278	P10591	Q00684
1102	371	0.138	P10591	P40547
1102	3418	0.221	P10591	Q03280
1102	472	0.116	P10591	P14906
1102	1512	0.114	P10591	P21147
1102	294	0.172	P10591	Q02724
1102	3364	0.13	P10591	Q12464
1102	980	0.084	P10591	P05739
1102	3968	0.343	P10591	P38886
1102	2966	0.08900000000000001	P10591	P34223
1102	1759	0.445	P10591	P38920
1102	3708	0.116	P10591	P49723
1102	4408	0.227	P10591	P36006
1102	5093	0.458	P10591	P07259
1102	147	0.114	P10591	P32465
1102	4810	0.123	P10591	P40568
1102	2232	0.127	P10591	P40482
1102	2947	0.28300000000000003	P10591	Q12060
1102	2053	0.6679999999999999	P10591	P25491
1102	1931	0.343	P10591	P47122
1102	2142	0.329	P10591	P40069
1102	2047	0.324	P10591	P19158
1102	4681	0.188	P10591	P34730
1102	3775	0.118	P10591	Q04217
1102	1105	0.134	P10591	P38129
1102	3293	0.535	P10591	P33313
1102	387	0.353	P10591	P41821
1102	2336	0.126	P10591	P45978
1102	2760	0.084	P10591	P00937
1102	623	0.208	P10591	P25694
1102	957	0.51	P10591	Q02630
1102	2009	0.227	P10591	P43609
1102	2410	0.482	P10591	P04147
1102	3838	0.127	P10591	Q03862
1102	1318	0.084	P10591	P22147
1102	4089	0.56	P10591	P19812
1102	1355	0.616	P10591	P07213
1102	2309	0.084	P10591	P35190
1102	315	0.536	P10591	P04821
1102	5027	0.084	P10591	P16140
1102	1381	0.267	P10591	P19882
1102	4558	0.165	P10591	P39004
1102	1993	0.364	P10591	P39079
1102	2163	0.68	P10591	P10961
1102	3393	0.084	P10591	Q04225
1102	3111	0.482	P10591	P53148
1102	3635	0.104	P10591	P33302
1102	1263	0.198	P10591	P28737
1102	2793	0.581	P10591	Q01477
1102	639	0.581	P10591	P12689
1102	4619	0.219	P10591	P41832
1102	4902	0.21	P10591	Q03690
1102	1858	0.192	P10591	Q07468
1102	4973	0.6829999999999999	P10591	P32589
1102	3727	0.177	P10591	P38080
1102	2077	0.108	P10591	P26321
1102	1908	0.319	P10591	P20676
1102	1691	0.1	P10591	P22137
1102	1320	0.3720000000000001	P10591	P22141
1102	1586	0.191	P10591	P53969
1102	4728	0.056	P10591	P33442
1102	3883	0.597	P10591	P05453
1102	2266	0.29600000000000004	P10591	P47041
1102	2147	0.12	P10591	P40061
1102	3749	0.085	P10591	Q12355
1102	4684	0.09	P10591	P33759
1102	2121	0.294	P10591	P32380
1102	4961	0.085	P10591	P14020
1102	4222	0.147	P10591	P17891
1102	548	0.099	P10591	Q01560
1102	1621	0.084	P10591	P16861
1102	4925	0.158	P10591	P32903
1102	2744	0.184	P10591	P34760
1102	2031	0.179	P10591	P53083
1102	942	0.07	P10591	P53297
1102	1778	0.293	P10591	Q12143
1102	3588	0.149	P10591	P02994
1102	2906	0.616	P10591	P25294
1102	2462	0.086	P10591	P0CX46
1102	18	0.084	P10591	P10659
1102	2382	0.171	P10591	Q08109
1102	3673	0.14300000000000002	P10591	P38798
1102	143	0.175	P10591	Q04439
1102	2310	0.253	P10591	P35191
1102	2908	0.677	P10591	Q12118
1102	15	0.056	P10591	P39976
1102	3509	0.233	P10591	P00359
1102	4623	0.199	P10591	Q06639
1102	473	0.151	P10591	P14907
1102	3446	0.297	P10591	P32835
1102	2839	0.152	P10591	P32324
1102	332	0.484	P10591	Q12517
1102	3583	0.084	P10591	P02992
1102	2667	0.116	P10591	Q12449
1102	1464	0.309	P10591	P40460
1102	4615	0.056	P10591	P23248
1102	1961	0.085	P10591	P32568
1102	4641	0.097	P10591	Q12256
1102	4522	0.1	P10591	P25087
1102	919	0.319	P10591	P42949
1102	4357	0.08900000000000001	P10591	P15790
1102	3957	0.085	P10591	Q02785
1102	4782	0.104	P10591	P51533
1102	2457	0.778	P10591	P15705
1102	3300	0.306	P10591	P22470
1102	5062	0.512	P10591	P40956
1102	3130	0.085	P10591	P06197
1102	3447	0.199	P10591	P32832
1102	1804	0.253	P10591	P25303
1102	4863	0.251	P10591	P40413
1102	2787	0.084	P10591	P43621
1102	208	0.48	P10591	P32590
1102	4893	0.297	P10591	P52286
1102	890	0.603	P10591	P23202
1102	2726	0.14300000000000002	P10591	Q04935
1102	2103	0.156	P10591	Q12229
1102	520	0.279	P10591	P20134
1102	3518	0.206	P10591	P53919
1102	4425	0.103	P10591	P47116
1102	1947	0.135	P10591	P39676
1102	4785	0.333	P10591	P40477
1102	545	0.314	P10591	Q04511
1102	4836	0.59	P10591	P12866
1102	1598	0.341	P10591	Q06142
1102	1163	0.542	P10591	P31539
1102	1582	0.297	P10591	Q08231
1102	5094	0.297	P10591	P32836
1102	1562	0.103	P10591	P53337
1102	87	0.056	P10591	P27616
1102	1657	0.12	P10591	P00890
1102	4241	0.242	P10591	P32499
1102	390	0.16899999999999998	P10591	P25344
1102	4302	0.138	P10591	P53076
1102	3497	0.131	P10591	P53049
1102	1458	0.084	P10591	P05030
1102	1587	0.085	P10591	Q06144
1102	4627	0.358	P10591	P20053
1102	5047	0.123	P10591	P0CX36
1102	967	0.149	P10591	P05737
1102	2424	0.313	P10591	P38850
1102	1769	0.213	P10591	P38911
1102	3311	0.108	P10591	P04840
1102	4923	0.117	P10591	P32905
1102	5085	0.415	P10591	Q12285
1102	2557	0.343	P10591	Q12125
1102	4227	0.085	P10591	Q05934
1102	2842	0.278	P10591	Q02979
1102	2573	0.154	P10591	P48813
1102	1211	0.607	P10591	P47103
1102	3699	0.379	P10591	P22803
1102	4946	0.17600000000000002	P10591	P39952
1102	1880	0.16	P10591	P47054
1102	1757	0.103	P10591	P38922
1102	776	0.15	P10591	P38555
1102	944	0.319	P10591	P53295
1102	3049	0.085	P10591	Q06538
1102	1165	0.12	P10591	P53388
1102	579	0.085	P10591	P53600
1102	1596	0.056	P10591	P53184
1102	1177	0.31	P10591	P39729
1102	3660	0.085	P10591	Q06218
1102	3849	0.299	P10591	Q08412
1102	1893	0.056	P10591	P52910
1102	1728	0.486	P10591	P38825
1102	1130	0.343	P10591	Q08601
1102	3991	0.084	P10591	P40038
1102	3398	0.188	P10591	Q04228
1102	1061	0.117	P10591	P38219
1102	37	0.161	P10591	P32839
1102	130	0.276	P10591	Q08162
1102	2087	0.086	P10591	Q02959
1102	165	0.158	P10591	P32861
1102	1992	0.117	P10591	P08678
1102	5095	0.131	P10591	P14772
1102	4081	0.358	P10591	P33200
1102	1442	0.113	P10591	P13365
1102	1353	0.104	P10591	P38837
1102	2703	0.297	P10591	P35180
1102	3674	0.138	P10591	P50108
1102	394	0.5760000000000001	P10591	P49956
1102	2303	0.358	P10591	P09201
1102	2370	0.293	P10591	P53897
1102	1839	0.123	P10591	P37291
1102	651	0.153	P10591	P38810
1102	927	0.119	P10591	P08466
1102	2904	0.056	P10591	P19358
1102	2209	0.493	P10591	Q03772
1102	1867	0.424	P10591	Q01852
1102	2901	0.159	P10591	Q02199
1102	758	0.084	P10591	P15992
1102	935	0.585	P10591	Q3E841
1102	2158	0.085	P10591	P12709
1102	2420	0.195	P10591	P15179
1102	3014	0.098	P10591	P38263
1102	3402	0.084	P10591	Q03921
1102	2280	0.445	P10591	P40548
1102	4473	0.056	P10591	P38426
1102	3480	0.329	P10591	P53863
1102	3013	0.718	P10591	P38260
1102	622	0.084	P10591	P25693
1102	4193	0.138	P10591	P39107
1102	250	0.14300000000000002	P10591	P14164
1102	2827	0.15	P10591	P53206
1102	5129	0.135	P10591	P38994
1102	4913	0.138	P10591	P48231
1102	2885	0.071	P10591	P33749
1102	3451	0.152	P10591	Q07804
1102	4102	0.097	P10591	P56508
1102	1694	0.14300000000000002	P10591	P07991
1102	3530	0.104	P10591	P53598
1102	2700	0.056	P10591	P35183
1102	4052	0.101	P10591	P36016
1102	5086	0.113	P10591	P04817
1102	4440	0.104	P10591	P53983
1102	477	0.626	P10591	Q08199
1102	2148	0.319	P10591	P40063
1102	1440	0.56	P10591	P0CE41
1102	308	0.084	P10591	P07246
1102	1576	0.084	P10591	P28777
1102	2621	0.084	P10591	P25605
1102	4928	0.168	P10591	Q04409
1102	3080	0.11	P10591	P17695
1102	2559	0.104	P10591	Q12127
1102	1696	0.085	P10591	Q04182
1102	1822	0.104	P10591	P43590
1058	1608	0.196	P53832	Q04383
1058	3606	0.602	P53832	P36027
1058	3992	0.22	P53832	P10823
1058	2529	0.581	P53832	P40073
1058	1151	0.197	P53832	P38234
1058	4297	0.624	P53832	P53139
1058	2817	0.22	P53832	Q12335
1058	4604	0.202	P53832	P25623
1058	1551	0.197	P53832	P35735
1058	3957	0.197	P53832	Q02785
1058	1406	0.197	P53832	P50276
1058	3724	0.197	P53832	Q03640
1058	4941	0.73	P53832	P51862
1058	41	0.266	P53832	P38755
1058	115	0.22	P53832	P39719
1058	3205	0.614	P53832	Q12215
1608	4982	0.197	Q04383	P53390
1608	540	0.179	Q04383	P53283
1608	2069	0.314	Q04383	P07834
1608	3601	0.28600000000000003	Q04383	P40024
1608	4849	0.197	Q04383	P40474
1608	1961	0.197	Q04383	P32568
1608	1551	0.193	Q04383	P35735
1608	4641	0.196	Q04383	Q12256
1608	3957	0.195	Q04383	Q02785
1608	5028	0.203	Q04383	P38623
1608	3497	0.197	Q04383	P53049
1608	1406	0.187	Q04383	P50276
1608	3382	0.197	Q04383	Q06689
1608	3644	0.662	Q04383	P36158
1608	4087	0.203	Q04383	Q3E772
1143	2692	0.923	Q12343	P38304
1143	2708	0.93	Q12343	P35189
1143	3295	0.28800000000000003	Q12343	P36148
1143	164	0.297	Q12343	P04386
1143	4090	0.851	Q12343	P16370
1143	4559	0.66	Q12343	P32259
1143	3193	0.205	Q12343	P32333
1143	268	0.929	Q12343	P32570
1143	623	0.218	Q12343	P25694
1143	4032	0.297	Q12343	P03069
1143	2706	0.914	Q12343	P34162
1143	3319	0.916	Q12343	P38782
1143	1464	0.21600000000000005	Q12343	P40460
1143	3695	0.923	Q12343	P25046
1143	3684	0.7020000000000001	Q12343	P40356
1143	3100	0.961	Q12343	Q08278
1143	2957	0.608	Q12343	P11747
1143	1044	0.293	Q12343	Q12164
1143	2558	0.7	Q12343	Q12124
1143	2295	0.294	Q12343	P38114
1143	3170	0.659	Q12343	Q12321
1143	1985	0.28600000000000003	Q12343	P39073
1143	2098	0.28800000000000003	Q12343	P39112
